Invoice date,Amount line,Product ID,Account Name,Billing Addresses,Category,Year,Month,Quarter
2021-08-11,30.03,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,16.14,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,1.78,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,1.42,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,5.34,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,1.78,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,12.56,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,5.01,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,1.42,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,5.74,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,3.24,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,8.52,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,14.24,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,8.61,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,3.59,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,13.44,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,42.91,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,7.16,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,103.32,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,14.24,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,35.76,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,4.48,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,120.24,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,21.54,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,55.77,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,22.4,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,24.52,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,12.26,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,88.47,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,8.44,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,12.51,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,4.48,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,2.87,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,4.48,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,20.48,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,2.87,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-11,34.0,0102,westrock,"Atlanta, Georgia",Tooling,2021,8,3
2021-08-11,11.78,0102,westrock,"Atlanta, Georgia",Tooling,2021,8,3
2021-08-11,21.75,0102,westrock,"Atlanta, Georgia",Tooling,2021,8,3
2021-08-11,68.0,0102,westrock,"Atlanta, Georgia",Tooling,2021,8,3
2021-08-11,368.56,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-11,346.88,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-11,305.63,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-11,81.76,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-11,42.24,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-11,35.04,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-11,73.0,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-11,42.24,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-11,176.0,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-11,52.56,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-11,13.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,13.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,10.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,5.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,8.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,20.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,10.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,44.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,15.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,12.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,4.04,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,2.42,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,7.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,25.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,20.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,28.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,15.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,14.52,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,1.62,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,8.47,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-11,15.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-11,500.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-11,150.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-11,30.0,0012,verisk,"Jersey City, New Jersey",Manufacturing,2021,8,3
2021-08-11,65.8,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-11,39.2,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-11,34.0,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-11,507.6,0012,"nvr, inc.","Reston, Virginia",Manufacturing,2021,8,3
2021-08-12,3.33,0101,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-12,11.92,0101,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-12,7.15,0101,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-12,30.0,0016,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2021,8,3
2021-08-12,18.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-12,10.5,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-12,3.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-12,5.5,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-12,5.5,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-12,15.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-12,1.5,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-12,1.5,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-12,4.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-12,8.5,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-12,5.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-12,75.6,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2021,8,3
2021-08-12,158.4,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2021,8,3
2021-08-12,198.0,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2021,8,3
2021-08-12,397.8,0012,bank of america,"Charlotte, North Carolina",Manufacturing,2021,8,3
2021-08-12,20.0,0016,lyondellbasell,"Rotterdam, Netherlands",Manufacturing,2021,8,3
2021-08-12,20.0,0016,lyondellbasell,"Rotterdam, Netherlands",Manufacturing,2021,8,3
2021-08-12,40.0,0012,lyondellbasell,"Rotterdam, Netherlands",Manufacturing,2021,8,3
2021-08-12,40.0,0012,lyondellbasell,"Rotterdam, Netherlands",Manufacturing,2021,8,3
2021-08-12,414.0,0012,public storage,"Glendale, California",Manufacturing,2021,8,3
2021-08-12,60.0,0101,teradyne,"North Reading, Massachusetts",Tooling,2021,8,3
2021-08-12,16.0,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2021,8,3
2021-08-12,16.0,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2021,8,3
2021-08-12,16.0,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2021,8,3
2021-08-12,16.0,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2021,8,3
2021-08-12,16.0,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2021,8,3
2021-08-12,292.8,0012,"tapestry, inc.","New York City, New York",Manufacturing,2021,8,3
2021-08-12,264.0,0012,"tapestry, inc.","New York City, New York",Manufacturing,2021,8,3
2021-08-12,90.0,0012,expedia group,"Seattle, Washington",Manufacturing,2021,8,3
2021-08-12,90.0,0012,expedia group,"Seattle, Washington",Manufacturing,2021,8,3
2021-08-12,120.0,0012,expedia group,"Seattle, Washington",Manufacturing,2021,8,3
2021-08-12,80.0,0012,expedia group,"Seattle, Washington",Manufacturing,2021,8,3
2021-08-12,48.0,0012,expedia group,"Seattle, Washington",Manufacturing,2021,8,3
2021-08-12,128.0,0012,expedia group,"Seattle, Washington",Manufacturing,2021,8,3
2021-08-12,48.0,0012,expedia group,"Seattle, Washington",Manufacturing,2021,8,3
2021-08-12,381.6,0012,expedia group,"Seattle, Washington",Manufacturing,2021,8,3
2021-08-12,1395.0,0012,expedia group,"Seattle, Washington",Manufacturing,2021,8,3
2021-08-12,42.96,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,27.24,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,81.72,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,253.11,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,82.11,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,68.64,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,98.67,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,160.32,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,143.4,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,340.68,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,137.28,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,194.82,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,292.68,0103,blackstone,"New York City, New York",Tooling,2021,8,3
2021-08-12,107.36,0016,public storage,"Glendale, California",Manufacturing,2021,8,3
2021-08-12,1184.0,0013,w. w. grainger,"Lake Forest, Illinois",Manufacturing,2021,8,3
2021-08-13,13.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-13,2.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-13,25.92,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-13,16.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-13,55.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-13,16.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-13,10.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-13,38.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-13,13.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-13,20.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-13,69.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-13,13.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-13,26.0,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-13,34.0,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-13,34.0,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-13,13.0,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-13,95.2,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-13,2.23,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-13,49.0,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-13,40.6,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-13,84.0,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-13,7.18,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-13,8.96,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-13,2.87,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-13,11.48,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-13,4.48,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-13,25.74,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-13,2.87,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-13,8.61,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-13,8.58,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-13,3.56,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-13,18.3,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,61.74,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,6.62,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,5.88,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,100.13,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,1.83,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,7.32,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,14.7,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,11.01,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,5.14,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,4.4,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,10.28,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,6.26,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,16.2,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,11.05,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,25.78,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,14.72,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-13,30.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-13,75.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-13,30.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-13,324.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-13,150.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-13,748.0,0013,willis towers watson,"London, United Kingdom",Manufacturing,2021,8,3
2021-08-16,146.75,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-16,32.9,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-16,346.33,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-16,132.0,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-16,193.6,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-16,70.4,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-16,84.24,0103,best buy,"Richfield, Minnesota",Tooling,2021,8,3
2021-08-16,94.77,0103,best buy,"Richfield, Minnesota",Tooling,2021,8,3
2021-08-16,210.6,0103,best buy,"Richfield, Minnesota",Tooling,2021,8,3
2021-08-16,170.73,0103,best buy,"Richfield, Minnesota",Tooling,2021,8,3
2021-08-16,40.04,0103,best buy,"Richfield, Minnesota",Tooling,2021,8,3
2021-08-16,305.36,0103,best buy,"Richfield, Minnesota",Tooling,2021,8,3
2021-08-16,38.16,0103,best buy,"Richfield, Minnesota",Tooling,2021,8,3
2021-08-16,150.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-16,116.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-16,599.72,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-16,456.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-16,45.0,0011,ibm,"Armonk, New York",Manufacturing,2021,8,3
2021-08-16,18.0,0011,ibm,"Armonk, New York",Manufacturing,2021,8,3
2021-08-16,270.0,0011,ibm,"Armonk, New York",Manufacturing,2021,8,3
2021-08-16,180.0,0011,ibm,"Armonk, New York",Manufacturing,2021,8,3
2021-08-16,126.0,0011,ibm,"Armonk, New York",Manufacturing,2021,8,3
2021-08-16,9.0,0011,ibm,"Armonk, New York",Manufacturing,2021,8,3
2021-08-16,45.0,0011,ibm,"Armonk, New York",Manufacturing,2021,8,3
2021-08-16,75.5,0011,ibm,"Armonk, New York",Manufacturing,2021,8,3
2021-08-17,40.0,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2021,8,3
2021-08-17,80.0,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2021,8,3
2021-08-17,52.0,0012,verisk,"Jersey City, New Jersey",Manufacturing,2021,8,3
2021-08-17,67.6,0012,verisk,"Jersey City, New Jersey",Manufacturing,2021,8,3
2021-08-17,67.6,0012,verisk,"Jersey City, New Jersey",Manufacturing,2021,8,3
2021-08-17,40.0,0012,"nasdaq, inc.","New York City, New York",Manufacturing,2021,8,3
2021-08-17,30.0,0012,"nasdaq, inc.","New York City, New York",Manufacturing,2021,8,3
2021-08-17,225.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-17,40.0,0012,verisk,"Jersey City, New Jersey",Manufacturing,2021,8,3
2021-08-17,600.0,0103,ibm,"Armonk, New York",Tooling,2021,8,3
2021-08-18,32.89,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2021,8,3
2021-08-18,9.42,0102,boston scientific,"Marlborough, Massachusetts",Tooling,2021,8,3
2021-08-18,3.67,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-18,7.32,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-18,3.66,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-18,8.82,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-18,5.89,0102,agilent technologies,"Santa Clara, California",Tooling,2021,8,3
2021-08-18,8.58,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,9.83,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,31.36,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,8.44,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,21.45,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,8.96,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,37.53,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,3.59,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,2.16,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,6.39,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,5.68,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,10.68,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,19.58,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,2.67,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,8.9,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,14.35,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,4.48,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,5.38,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,4.09,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,2.87,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,3.59,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,5.01,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,17.16,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,10.02,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,22.96,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,5.01,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,8.18,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,6.13,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-18,15.75,0102,charter communications,"Stamford, Connecticut",Tooling,2021,8,3
2021-08-18,10.86,0102,charter communications,"Stamford, Connecticut",Tooling,2021,8,3
2021-08-18,1.81,0102,charter communications,"Stamford, Connecticut",Tooling,2021,8,3
2021-08-18,3.62,0102,charter communications,"Stamford, Connecticut",Tooling,2021,8,3
2021-08-18,6.75,0102,charter communications,"Stamford, Connecticut",Tooling,2021,8,3
2021-08-18,72.32,0102,charter communications,"Stamford, Connecticut",Tooling,2021,8,3
2021-08-18,57.92,0102,charter communications,"Stamford, Connecticut",Tooling,2021,8,3
2021-08-18,10.86,0102,charter communications,"Stamford, Connecticut",Tooling,2021,8,3
2021-08-18,21.75,0102,charter communications,"Stamford, Connecticut",Tooling,2021,8,3
2021-08-18,33.99,0102,charter communications,"Stamford, Connecticut",Tooling,2021,8,3
2021-08-18,31.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,12.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,10.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,10.1,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,10.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,10.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,20.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,10.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,26.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,15.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,10.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,4.84,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,109.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,30.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,6.0,0102,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-18,91.0,0102,allegion,"Dublin, Ireland",Tooling,2021,8,3
2021-08-18,68.0,0102,westrock,"Atlanta, Georgia",Tooling,2021,8,3
2021-08-18,5.89,0102,westrock,"Atlanta, Georgia",Tooling,2021,8,3
2021-08-18,17.2,0102,westrock,"Atlanta, Georgia",Tooling,2021,8,3
2021-08-18,9.04,0102,westrock,"Atlanta, Georgia",Tooling,2021,8,3
2021-08-19,34.0,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-19,136.0,0102,steel dynamics,"Fort Wayne, Indiana",Tooling,2021,8,3
2021-08-19,7.3,0101,boston scientific,"Marlborough, Massachusetts",Tooling,2021,8,3
2021-08-19,25.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,5.46,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,6.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,7.5,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,4.08,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,15.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,5.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,5.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,3.39,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,3.39,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,8.19,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,5.0,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,5.5,0101,linde plc,"Guildford, United Kingdom",Tooling,2021,8,3
2021-08-19,481.65,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-19,164.78,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-19,90.52,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-19,81.76,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-19,272.8,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-19,167.2,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-19,96.36,0103,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-19,446.94,0102,ralph lauren corporation,"New York City, New York",Tooling,2021,8,3
2021-08-20,22.4,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-20,28.72,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
2021-08-20,3.59,0102,fidelity national information services,"Jacksonville, Florida",Tooling,2021,8,3
